Component ID,Reference Designator,Part Name,Not mount on PCB,Symbol Name,Unnamed: 5
,reference,partName,noMount,SymbolName,
sht9.cmp420,R1837,1267360305,YES,r_sym_1.smb,
sht9.cmp435,R1840,1267368002,NO,r_sym_1.smb,
sht9.cmp441,R1841,1267362130,NO,r_sym_1.smb,
sht9.cmp427,R1845,1267362131,NO,r_sym_1.smb,
sht9.cmp570,R1850,1267360864,NO,r_sym_1.smb,
sht9.cmp564,R1851,1267362130,YES,r_sym_1.smb,
sht9.cmp560,R1853,1267360635,YES,r_sym_1.smb,
sht9.cmp571,R1855,1267362130,NO,r_sym_1.smb,
sht9.cmp569,R1856,1267360844,NO,r_sym_1.smb,
sht9.cmp578,R1857,1267360844,YES,r_sym_1.smb,
sht9.cmp603,R1860,1267360864,NO,r_sym_1.smb,
sht9.cmp597,R1861,1267362130,YES,r_sym_1.smb,
sht9.cmp588,R1863,1267360635,YES,r_sym_1.smb,
sht9.cmp583,R1865,1267362130,NO,r_sym_1.smb,
sht9.cmp600,R1866,1267360844,NO,r_sym_1.smb,
sht9.cmp607,R1867,1267360844,YES,r_sym_1.smb,
sht9.cmp464,R2000,1267362129,NO,r_sym_1.smb,
sht9.cmp461,R2001,1267360305,YES,r_sym_1.smb,
sht9.cmp466,R2002,1267360305,YES,r_sym_1.smb,
sht9.cmp471,R2003,1267360636,YES,r_sym_1.smb,
sht9.cmp463,R2004,1267362197,NO,r_sym_1.smb,
sht8.cmp11,R2200,1267362130,NO,r_sym_1.smb,
sht8.cmp8,R2201,1267368002,NO,r_sym_1.smb,
sht8.cmp6,R2202,1267362131,NO,r_sym_1.smb,
sht8.cmp441,R2210,1267362130,NO,r_sym_1.smb,
sht8.cmp439,R2211,1267368002,NO,r_sym_1.smb,
sht8.cmp446,R2212,1267362131,NO,r_sym_1.smb,
sht8.cmp462,R2220,1267362130,NO,r_sym_1.smb,
sht8.cmp458,R2221,1267368002,NO,r_sym_1.smb,
sht8.cmp470,R2222,1267362131,NO,r_sym_1.smb,
sht8.cmp485,R2230,1267362130,NO,r_sym_1.smb,
sht8.cmp477,R2231,1267368002,NO,r_sym_1.smb,
sht8.cmp487,R2232,1267362131,NO,r_sym_1.smb,
sht8.cmp497,R2240,1267362130,NO,r_sym_1.smb,
sht8.cmp512,R2241,1267368002,NO,r_sym_1.smb,
sht8.cmp493,R2242,1267362131,NO,r_sym_1.smb,
sht8.cmp519,R2250,1267362130,NO,r_sym_1.smb,
sht8.cmp527,R2251,1267368002,NO,r_sym_1.smb,
sht8.cmp523,R2252,1267362131,NO,r_sym_1.smb,
sht8.cmp543,R2260,1267362130,NO,r_sym_1.smb,
sht8.cmp545,R2261,1267368002,NO,r_sym_1.smb,
sht8.cmp540,R2262,1267362131,NO,r_sym_1.smb,
sht8.cmp555,R2270,1267362130,NO,r_sym_1.smb,
sht8.cmp572,R2271,1267368002,NO,r_sym_1.smb,
sht8.cmp556,R2272,1267362131,NO,r_sym_1.smb,
sht8.cmp578,R2280,1267362130,NO,r_sym_1.smb,
sht8.cmp576,R2281,1267368002,NO,r_sym_1.smb,
sht8.cmp581,R2282,1267362131,NO,r_sym_1.smb,
sht8.cmp622,R2290,1267362130,NO,r_sym_1.smb,
sht8.cmp620,R2291,1267368002,NO,r_sym_1.smb,
sht8.cmp623,R2292,1267362131,NO,r_sym_1.smb,
sht15.cmp1816,R2610,1267362129,NO,r_sym_1.smb,
sht15.cmp1815,R2611,1267361573,NO,r_sym_1.smb,
sht1.cmp1478,R3006,1267368026,YES,r_sym_1.smb,
sht1.cmp1320,R3010,1267362144,NO,r_sym_1.smb,
sht1.cmp1481,R3020,1267362302,NO,rshunt_1_sym_1.smb,
sht1.cmp1381,R3021,1267360857,NO,r_sym_1.smb,
sht1.cmp1328,R3022,1267362792,NO,r_sym_1.smb,
sht1.cmp1309,R3023,1267368026,YES,r_sym_1.smb,
sht1.cmp1368,R3024,1267368036,NO,r_sym_1.smb,
sht1.cmp1314,R3025,1267362792,NO,r_sym_1.smb,
sht1.cmp1322,R3026,1267368036,NO,r_sym_1.smb,
sht1.cmp1371,R3029,1267360375,NO,r_sym_1.smb,
sht1.cmp1339,R3030,1267362519,NO,rshunt_1_sym_1.smb,
sht1.cmp1327,R3031,1267362738,NO,r_sym_1.smb,
sht1.cmp1363,R3032,1267368036,NO,r_sym_1.smb,
sht1.cmp1360,R3033,1267362792,NO,r_sym_1.smb,
sht1.cmp1335,R3034,1267368026,YES,r_sym_1.smb,
sht1.cmp1305,R3041,1267360899,NO,r_sym_1.smb,
sht1.cmp1470,R3043,1267360860,YES,r_sym_1.smb,
sht1.cmp1332,R3044,1267360860,NO,r_sym_1.smb,
sht1.cmp1312,R3046,1267360860,YES,r_sym_1.smb,
sht1.cmp1343,R3080,1267360860,NO,r_sym_1.smb,
sht1.cmp1317,R3082,1267360860,NO,r_sym_1.smb,
sht2.cmp594,R3151,1267361545,NO,r_sym_1.smb,
sht2.cmp618,R3152,1267362732,NO,r_sym_1.smb,
sht2.cmp586,R3155,1267362732,NO,r_sym_1.smb,
sht2.cmp599,R3157,1267361545,NO,r_sym_1.smb,
sht3.cmp137,R3160,1267362197,YES,r_sym_1.smb,
sht3.cmp171,R3163,1267362730,YES,r_sym_1.smb,
sht3.cmp174,R3164,1267361538,NO,r_sym_1.smb,
sht3.cmp175,R3165,1267361538,NO,r_sym_1.smb,
sht3.cmp141,R3166,1267361541,YES,r_sym_1.smb,
sht3.cmp144,R3167,1267361541,NO,r_sym_1.smb,
sht3.cmp162,R3168,1267362730,YES,r_sym_1.smb,
sht4.cmp3560,R3170,1267360861,YES,r_sym_1.smb,
sht4.cmp3553,R3171,1267360861,YES,r_sym_1.smb,
sht3.cmp178,R3200,1267360858,YES,r_sym_1.smb,
sht1.cmp2018,R3430,1267368101,NO,r_sym_1.smb,
sht1.cmp2020,R3433,1267362140,NO,r_sym_1.smb,
sht7.cmp2844,R3586,1267361535,NO,r_sym_1.smb,
sht7.cmp2861,R3587,1267362129,NO,r_sym_1.smb,
sht1.cmp34,R3592,1267362130,NO,r_sym_1.smb,
sht4.cmp3957,R4550,1267360861,YES,r_sym_1.smb,
sht4.cmp3961,R4551,1267360861,YES,r_sym_1.smb,
sht4.cmp4277,R4560,1267360861,YES,r_sym_1.smb,
sht4.cmp4244,R4561,1267360861,YES,r_sym_1.smb,
sht4.cmp4287,R4570,1267360861,YES,r_sym_1.smb,
sht4.cmp4293,R4571,1267360861,YES,r_sym_1.smb,
sht4.cmp4331,R4580,1267360861,NO,r_sym_1.smb,
sht4.cmp4358,R4581,1267360861,NO,r_sym_1.smb,
sht4.cmp4770,R4590,1267360861,NO,r_sym_1.smb,
sht4.cmp4802,R4590A,1267360858,YES,r_sym_1.smb,
sht4.cmp4835,R4590B,1267360858,YES,r_sym_1.smb,
sht4.cmp4738,R4591,1267360861,NO,r_sym_1.smb,
sht4.cmp4783,R4595A,1267360858,NO,r_sym_1.smb,
sht4.cmp4818,R4595B,1267360858,NO,r_sym_1.smb,
sht4.cmp4874,R4600,1267368023,NO,r_sym_1.smb,
sht4.cmp4776,R4601,1267362122,YES,r_sym_1.smb,
sht4.cmp4795,R4606,1267362122,NO,r_sym_1.smb,
sht4.cmp4788,R4609,1267362741,YES,r_sym_1.smb,
sht5.cmp2458,R4610,1267360861,NO,r_sym_1.smb,
sht5.cmp2468,R4611,1267360861,NO,r_sym_1.smb,
sht4.cmp4820,R4614,1267362741,NO,r_sym_1.smb,
sht5.cmp2478,R4615,1267360861,NO,r_sym_1.smb,
sht5.cmp2481,R4616,1267360861,NO,r_sym_1.smb,
sht5.cmp2490,R4620,1267360861,NO,r_sym_1.smb,
sht5.cmp2488,R4621,1267360861,NO,r_sym_1.smb,
sht5.cmp2503,R4625,1267360861,NO,r_sym_1.smb,
sht5.cmp2505,R4626,1267360861,NO,r_sym_1.smb,
sht18.cmp25,R4820,1267361539,NO,r_horiz_sdsym_1.smb,
sht18.cmp52,R4821,1267368036,NO,r_horiz_sdsym_1.smb,
sht18.cmp39,R4822,1267361541,NO,r_sym_1.smb,
sht18.cmp6,R4824,1267362727,NO,r_sym_1.smb,
sht18.cmp40,R4825,1267362129,NO,r_horiz_sdsym_1.smb,
sht18.cmp48,R4826,1267362732,NO,r_sym_1.smb,
sht18.cmp44,R4827,1267368019,NO,r_sym_1.smb,
sht18.cmp34,R4828,1267361539,NO,r_horiz_sdsym_1.smb,
sht10.cmp5389/sht1.cmp2404,R5000,1267362732,NO,r_sym_1.smb,
sht10.cmp5389/sht1.cmp2517,R5001,1267362732,NO,r_sym_1.smb,
sht10.cmp5389/sht1.cmp3500,R5002,1267361546,NO,r_sym_1.smb,
sht10.cmp5389/sht1.cmp2216,R5003,1267362715,NO,r_sym_1.smb,
sht10.cmp5389/sht1.cmp2604,R5004,1267361536,NO,r_sym_1.smb,
sht10.cmp5389/sht1.cmp2272,R5005,1267361542,YES,r_sym_1.smb,
sht10.cmp5389/sht1.cmp2015,R5006,1267361542,YES,r_sym_1.smb,
sht10.cmp5389/sht1.cmp2542,R5007,1267362732,NO,r_sym_1.smb,
sht10.cmp5389/sht1.cmp3361,R5008,1267361542,YES,r_sym_1.smb,
sht10.cmp5389/sht1.cmp3266,R5050,1267361542,YES,r_sym_1.smb,
sht10.cmp5389/sht1.cmp3262,R5051,1267361542,YES,r_sym_1.smb,
sht10.cmp5389/sht1.cmp3241,R5080,1267361544,YES,r_sym_1.smb,
sht10.cmp5389/sht1.cmp3376,R5090,1267361544,YES,r_sym_1.smb,
sht10.cmp5389/sht1.cmp3379,R5091,1267361544,YES,r_sym_1.smb,
sht10.cmp5389/sht1.cmp3382,R5092,1267361544,YES,r_sym_1.smb,
sht10.cmp5389/sht2.cmp3320,R5122,1267361536,YES,r_sym_1.smb,
sht10.cmp5389/sht2.cmp3324,R5123,1267361536,YES,r_sym_1.smb,
sht10.cmp5389/sht2.cmp3361,R5125,1267361542,YES,r_sym_1.smb,
sht10.cmp5389/sht2.cmp3652,R5126,1267361536,NO,r_sym_1.smb,
sht10.cmp5389/sht2.cmp3657,R5127,1267361536,NO,r_sym_1.smb,
sht10.cmp5389/sht2.cmp3517,R5128,1267360847,YES,r_sym_1.smb,
sht10.cmp5389/sht1.cmp3505,R5129,1267361539,YES,r_horiz_sdsym_1.smb,
sht3.cmp303,R5660,1267360631,YES,r_sym_1.smb,
sht3.cmp286,R5661,1267360618,YES,r_sym_1.smb,
sht3.cmp285,R5662,1267361573,YES,r_horiz_sdsym_1.smb,
sht3.cmp276,R5663,1267360627,YES,r_sym_1.smb,
sht3.cmp316,R5664,1267361535,YES,r_horiz_sdsym_1.smb,
sht3.cmp275,R5665,1267361543,YES,r_sym_1.smb,
sht3.cmp325,R5666,1267360852,YES,r_sym_1.smb,
sht3.cmp327,R5668,1267361508,YES,r_sym_1.smb,
sht3.cmp283,R5669,1267360856,YES,r_sym_1.smb,
sht3.cmp311,R5670,1267361535,YES,r_sym_1.smb,
sht3.cmp319,R5671,1267361535,YES,r_horiz_sdsym_1.smb,
sht3.cmp312,R5672,1267361546,YES,r_sym_1.smb,
sht3.cmp322,R5673,1267361540,YES,r_sym_1.smb,
sht3.cmp278,R5674,1267361535,YES,r_sym_1.smb,
sht3.cmp297,R5675,1267361539,YES,r_horiz_sdsym_1.smb,
sht3.cmp291,R5676,1267360618,YES,r_sym_1.smb,
sht3.cmp272,R5677,1267361539,YES,r_horiz_sdsym_1.smb,
sht3.cmp331,R5678,1267361539,YES,r_horiz_sdsym_1.smb,
sht3.cmp289,R5679,1267360852,YES,r_sym_1.smb,
sht11.cmp3956,R6110,1267360735,NO,rshunt_1_sym_1.smb,
sht11.cmp3951,R6115,1267361535,NO,r_sym_1.smb,
sht11.cmp3935,R6118,1267361540,NO,r_sym_1.smb,
sht11.cmp3983,R6120,1267360735,NO,rshunt_1_sym_1.smb,
sht11.cmp3978,R6125,1267361535,NO,r_sym_1.smb,
sht11.cmp3962,R6128,1267361540,NO,r_sym_1.smb,
sht11.cmp4008,R6130,1267360735,NO,rshunt_1_sym_1.smb,
sht11.cmp4003,R6135,1267361535,NO,r_sym_1.smb,
sht11.cmp3987,R6138,1267361540,NO,r_sym_1.smb,
sht16.cmp3259,R6145,1267361535,NO,r_sym_1.smb,
sht16.cmp3246,R6148,1267361540,NO,r_sym_1.smb,
sht16.cmp3294,R6155,1267361535,NO,r_sym_1.smb,
sht16.cmp3302,R6158,1267361540,NO,r_sym_1.smb,
sht16.cmp3603,R6165,1267362724,NO,r_sym_1.smb,
sht16.cmp3604,R6168,1267361536,NO,r_sym_1.smb,
sht17.cmp8456,R6175,1267361535,NO,r_sym_1.smb,
sht17.cmp8455,R6178,1267361540,NO,r_sym_1.smb,
sht17.cmp8599,R6180,1267362733,NO,r_sym_1.smb,
sht17.cmp8509,R6185,1267362789,NO,r_sym_1.smb,
sht17.cmp8600,R6190,1267362733,YES,r_sym_1.smb,
sht17.cmp8520,R6195,1267362789,YES,r_sym_1.smb,
sht17.cmp8534,R6205,1267361535,NO,r_sym_1.smb,
sht17.cmp8533,R6208,1267361540,NO,r_sym_1.smb,
sht17.cmp8561,R6215,1267361535,NO,r_sym_1.smb,
sht17.cmp8586,R6218,1267361540,NO,r_sym_1.smb,
sht11.cmp3429,R7000,1267362726,NO,r_sym_1.smb,
sht11.cmp3322,R7001,1267362726,NO,r_sym_1.smb,
sht11.cmp3374,R7012,1267361535,YES,r_sym_1.smb,
sht11.cmp3392,R7013,1267361535,NO,r_sym_1.smb,
sht11.cmp3411,R7014,1267361535,NO,r_sym_1.smb,
sht11.cmp4043,R7015,1267361535,NO,r_sym_1.smb,
sht12.cmp89,R7160,1267362732,NO,r_sym_1.smb,
sht12.cmp80,R7165,1267362302,NO,rshunt_1_sym_1.smb,
sht12.cmp202,R7166,1267362302,NO,rshunt_1_sym_1.smb,
sht12.cmp33,R7170,1267362732,NO,r_sym_1.smb,
sht12.cmp11,R7175,1267360799,NO,rshunt_1_sym_1.smb,
sht12.cmp82,R7180,1267362732,NO,r_sym_1.smb,
sht12.cmp34,R7185,1267360799,NO,rshunt_1_sym_1.smb,
sht12.cmp145,R7190,1267362732,NO,r_sym_1.smb,
sht12.cmp129,R7195,1267362302,NO,rshunt_1_sym_1.smb,
sht12.cmp206,R7196,1267362302,NO,rshunt_1_sym_1.smb,
sht12.cmp174,R7200,1267362732,NO,r_sym_1.smb,
sht12.cmp189,R7205,1267362302,NO,rshunt_1_sym_1.smb,
sht12.cmp205,R7206,1267362302,NO,rshunt_1_sym_1.smb,
sht14.cmp3432,R7210,1267362732,NO,r_sym_1.smb,
sht14.cmp3416,R7215,1267362302,NO,rshunt_1_sym_1.smb,
sht14.cmp3930,R7216,1267362302,NO,rshunt_1_sym_1.smb,
sht14.cmp3516,R7240,1267362732,NO,r_sym_1.smb,
sht14.cmp3514,R7245,1267360799,NO,rshunt_1_sym_1.smb,
sht14.cmp3549,R7250,1267362732,NO,r_sym_1.smb,
sht14.cmp3533,R7255,1267362302,NO,rshunt_1_sym_1.smb,
sht14.cmp3933,R7256,1267362302,NO,rshunt_1_sym_1.smb,
sht14.cmp3874,R7260,1267362732,NO,r_sym_1.smb,
sht14.cmp3871,R7265,1267362302,NO,rshunt_1_sym_1.smb,
sht14.cmp3932,R7266,1267362302,NO,rshunt_1_sym_1.smb,
sht14.cmp3914,R7270,1267362732,NO,r_sym_1.smb,
sht14.cmp3903,R7275,1267362302,NO,rshunt_1_sym_1.smb,
sht14.cmp3931,R7276,1267362302,NO,rshunt_1_sym_1.smb,
sht16.cmp3508,R7369,1267361535,YES,r_sym_1.smb,
sht16.cmp3088,R7370,1267361538,NO,r_sym_1.smb,
sht16.cmp3062,R7372,1267361538,NO,r_sym_1.smb,
sht16.cmp3521,R7409,1267362732,NO,r_sym_1.smb,
sht16.cmp3132,R7414,1267360735,NO,rshunt_1_sym_1.smb,
sht16.cmp3520,R7419,1267362732,NO,r_sym_1.smb,
sht16.cmp3156,R7424,1267360735,NO,rshunt_1_sym_1.smb,
sht16.cmp3519,R7429,1267362732,NO,r_sym_1.smb,
sht16.cmp3371,R7434,1267360735,NO,rshunt_1_sym_1.smb,
sht17.cmp8375,R7439,1267362732,NO,r_sym_1.smb,
sht17.cmp8355,R7444,1267360735,NO,rshunt_1_sym_1.smb,
sht17.cmp8293,R7453,1267362732,NO,r_sym_1.smb,
sht17.cmp8476,R7454,8905503577,NO,rshunt_1_sym_1.smb,
sht17.cmp8294,R7463,1267360604,YES,r_sym_1.smb,
sht17.cmp8216,R7464,8905503577,YES,rshunt_1_sym_1.smb,
sht17.cmp8381,R7469,1267362732,NO,r_sym_1.smb,
sht17.cmp8389,R7474,1267360735,NO,rshunt_1_sym_1.smb,
sht17.cmp8402,R7479,1267362732,NO,r_sym_1.smb,
sht17.cmp8410,R7484,1267360735,NO,rshunt_1_sym_1.smb,
sht12.cmp120,R7601,1267362195,NO,r_sym_1.smb,
sht12.cmp118,R7605,1267368106,NO,r_sym_1.smb,
sht12.cmp122,R7606,1267361573,NO,r_sym_1.smb,
sht12.cmp119,R7607,1267362734,NO,r_sym_1.smb,
sht12.cmp149,R7611,1267362195,NO,r_sym_1.smb,
sht12.cmp154,R7615,1267368106,NO,r_sym_1.smb,
sht12.cmp135,R7616,1267361573,NO,r_sym_1.smb,
sht12.cmp151,R7617,1267362734,NO,r_sym_1.smb,
sht12.cmp192,R7621,1267362195,NO,r_sym_1.smb,
sht12.cmp169,R7625,1267368106,NO,r_sym_1.smb,
sht12.cmp170,R7626,1267361573,NO,r_sym_1.smb,
sht12.cmp176,R7627,1267362734,NO,r_sym_1.smb,
sht14.cmp3746,R7631,1267362195,NO,r_sym_1.smb,
sht14.cmp3738,R7635,1267368106,NO,r_sym_1.smb,
sht14.cmp3747,R7636,1267361573,NO,r_sym_1.smb,
sht14.cmp3733,R7637,1267362734,NO,r_sym_1.smb,
sht14.cmp3886,R7641,1267362195,NO,r_sym_1.smb,
sht14.cmp3887,R7645,1267368106,NO,r_sym_1.smb,
sht14.cmp3883,R7646,1267361573,NO,r_sym_1.smb,
sht14.cmp3879,R7647,1267362734,NO,r_sym_1.smb,
sht14.cmp3921,R7651,1267362195,NO,r_sym_1.smb,
sht14.cmp3917,R7655,1267368106,NO,r_sym_1.smb,
sht14.cmp3899,R7656,1267361573,NO,r_sym_1.smb,
sht14.cmp3906,R7657,1267362734,NO,r_sym_1.smb,
sht16.cmp3305,R7665,1267362196,NO,r_sym_1.smb,
sht16.cmp3317,R7666,1267361573,NO,r_sym_1.smb,
sht16.cmp3308,R7667,1267362127,NO,r_sym_1.smb,
sht16.cmp3335,R7675,1267362196,NO,r_sym_1.smb,
sht16.cmp3347,R7676,1267361573,NO,r_sym_1.smb,
sht16.cmp3338,R7677,1267362127,NO,r_sym_1.smb,
sht16.cmp3358,R7685,1267362196,NO,r_sym_1.smb,
sht16.cmp3406,R7686,1267361573,NO,r_sym_1.smb,
sht16.cmp3387,R7687,1267362127,NO,r_sym_1.smb,
sht17.cmp8451,R7695,1267362196,NO,r_sym_1.smb,
sht17.cmp8468,R7696,1267361573,NO,r_sym_1.smb,
sht17.cmp8471,R7697,1267362127,NO,r_sym_1.smb,
sht17.cmp8548,R7705,1267362196,NO,r_sym_1.smb,
sht17.cmp8550,R7706,1267361573,NO,r_sym_1.smb,
sht17.cmp8552,R7707,1267362127,NO,r_sym_1.smb,
sht17.cmp8581,R7715,1267362196,NO,r_sym_1.smb,
sht17.cmp8582,R7716,1267361573,NO,r_sym_1.smb,
sht17.cmp8569,R7717,1267362127,NO,r_sym_1.smb,
sht15.cmp2455,R8100,1267361539,NO,r_sym_1.smb,
sht15.cmp1714,R8101,1267361546,NO,r_sym_1.smb,
sht15.cmp2420,R8110,1267361539,NO,r_sym_1.smb,
sht15.cmp1687,R8111,1267361546,NO,r_sym_1.smb,
sht15.cmp2437,R8120,1267361539,NO,r_sym_1.smb,
sht15.cmp1638,R8121,1267361546,NO,r_sym_1.smb,
sht15.cmp2430,R8130,1267361539,NO,r_sym_1.smb,
sht15.cmp1611,R8131,1267361546,NO,r_sym_1.smb,
sht15.cmp2463,R8140,1267361539,NO,r_sym_1.smb,
sht15.cmp2053,R8141,1267361546,NO,r_sym_1.smb,
sht15.cmp2471,R8150,1267361539,NO,r_sym_1.smb,
sht15.cmp2067,R8151,1267361546,NO,r_sym_1.smb,
sht7.cmp3095,S1600,273300605,NO,smp581_nc_sdsym_1.smb,
sht1.cmp1553,S3000,272240386,NO,cy329a_tqfp64_ep_sdsym_31_1.smb,
sht2.cmp612,S3150,8909013680,NO,tle4251_sym_1.smb,
sht4.cmp4113,S4550,1267367315,NO,tja1042tk-3_sdsym_2.smb,
sht4.cmp4254,S4560,1267367315,NO,tja1042tk-3_sdsym_2.smb,
sht4.cmp4318,S4570,1267367315,NO,tja1042tk-3_sdsym_2.smb,
sht4.cmp4321,S4580,1267367315,NO,tja1042tk-3_sdsym_2.smb,
sht4.cmp4761,S4590,1267367315,NO,tja1042tk-3_sdsym_2.smb,
sht4.cmp4816,S4600,1267367321,YES,tlin1021adbrq1_sdsym_1.smb,
sht4.cmp4803,S4605,1267367321,NO,tlin1021adbrq1_sdsym_1.smb,
sht10.cmp5389/sht1.cmp3557,S5000,8909010955,NO,tc3xx_sdsym_1.smb,
sht3.cmp282,S5660,1267379778,YES,lm2903_sym_2.smb,
sht3.cmp296,S5661,8905504792,YES,tl431_sot23_sdsym_1.smb,
sht11.cmp3941,S6110,1267379613,NO,ad8203yr_sdsym_5.smb,
sht11.cmp3968,S6120,1267379613,NO,ad8203yr_sdsym_5.smb,
sht11.cmp3993,S6130,1267379613,NO,ad8203yr_sdsym_5.smb,
sht16.cmp3260,S6140,1267379613,NO,ad8203yr_sdsym_5.smb,
sht16.cmp3301,S6150,1267379613,NO,ad8203yr_sdsym_5.smb,
sht16.cmp3359,S6160,1267379613,NO,ad8203yr_sdsym_5.smb,
sht17.cmp8470,S6170,1267379613,NO,ad8203yr_sdsym_5.smb,
sht17.cmp8497,S6180,1267379613,NO,ad8203yr_sdsym_5.smb,
sht17.cmp8513,S6190,1267379613,YES,ad8203yr_sdsym_5.smb,
sht17.cmp8545,S6200,1267379613,NO,ad8203yr_sdsym_5.smb,
sht17.cmp8585,S6210,1267379613,NO,ad8203yr_sdsym_5.smb,
sht11.cmp3347,S7000,1267367361,NO,cj970_tqfp100_ep_sdsym_17_2.smb,
sht16.cmp3456,S7400,8909007178,NO,raa252012hft_sdsym_1.smb,
sht15.cmp2657,S8100,8909009130,NO,l9969t_tr_sdsym_1.smb,
sht15.cmp2658,S8120,8909009130,NO,l9969t_tr_sdsym_1.smb,
sht15.cmp2659,S8140,8909009130,NO,l9969t_tr_sdsym_1.smb,
sht9.cmp655,T1100,1267377494,NO,master_npn_sym_1.smb,
sht1.cmp2038,T3020,1267377219,NO,bsz088n03m_sdsym_1.smb,
sht1.cmp2037,T3021,1267377532,NO,buk9y30-75b_sym_1.smb,
sht1.cmp2071,T3030,1267377532,NO,buk9y30-75b_sym_1.smb,
sht1.cmp2016,T3430,1267377506,NO,master_pmos5_sdsym_1.smb,
sht18.cmp30,T4820,1267377052,NO,pmpb55_sdsym_1.smb,
sht10.cmp5389/sht2.cmp3642,T5120,1267377051,NO,pmpb100xpea_sdsym_1.smb,
sht10.cmp5389/sht2.cmp3644,T5122,1267377052,NO,pmpb55_sdsym_1.smb,
sht3.cmp284,T5660,1267377513,YES,master_npn_sym_1.smb,
sht3.cmp304,T5661,1267377513,YES,master_npn_sym_1.smb,
sht3.cmp273,T5662,1267377513,YES,master_npn_sym_1.smb,
sht17.cmp8475,T7450,1267377532,NO,buk9y30-75b_sym_1.smb,
sht17.cmp8528,T7460,1267377532,YES,buk9y30-75b_sym_1.smb,
sht1.cmp43,X1,1034486394,NO,st_sym_1.smb,
sht1.cmp1528,X2,8905B00184,NO,prgpkt_bdm6_sdsym_1.smb,
sht10.cmp5389/sht1.cmp3506,X5000,8905B0010601,YES,bdm_10_sym_1.smb,
sht12.cmp50,TN7160,1267377078,NO,ipg20n04s4_sdsym_1_1.smb,
sht12.cmp81,TN7180,1267377078,NO,ipg20n04s4_sdsym_1_1.smb,
sht12.cmp188,TN7200,1267377078,NO,ipg20n04s4_sdsym_1_1.smb,
sht14.cmp3803,TN7240,1267377078,NO,ipg20n04s4_sdsym_1_1.smb,
sht14.cmp3863,TN7260,1267377078,NO,ipg20n04s4_sdsym_1_1.smb,
sht16.cmp3607,TN7409,1267377078,NO,ipg20n04s4_sdsym_1_1.smb,
sht16.cmp3610,TN7429,1267377078,NO,ipg20n04s4_sdsym_1_1.smb,
sht17.cmp8604,TN7470,1267377078,NO,ipg20n04s4_sdsym_1_1.smb,
sht1.cmp1280,float,0281Y09PG9_L,,din_a1_v_sdsym_2.smb,
