Component ID,Reference Designator,Part Name,Not mount on PCB,Symbol Name
,reference,partName,noMount,SymbolName
sht9.cmp591,P1862,ICT--POINT,NO,ict_sym_3.smb
sht9.cmp476,P2000,ICT--POINT,NO,ict_sym_3.smb
sht9.cmp470,P2003,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp10,P2200,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp13,P2201,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp31,P2202,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp445,P2210,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp447,P2211,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp449,P2212,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp466,P2220,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp461,P2221,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp454,P2222,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp484,P2230,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp490,P2231,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp481,P2232,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp494,P2240,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp511,P2241,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp502,P2242,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp515,P2250,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp518,P2251,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp525,P2252,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp548,P2260,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp542,P2261,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp544,P2262,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp559,P2270,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp554,P2271,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp571,P2272,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp583,P2280,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp591,P2281,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp575,P2282,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp617,P2290,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp631,P2291,ICT--POINT,NO,ict_sym_3.smb
sht8.cmp630,P2292,ICT--POINT,NO,ict_sym_3.smb
sht15.cmp2540,P2630,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1881,P3001,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1718,P3002,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1432,P3005,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1456,P3006,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1337,P3009,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1450,P3011,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1415,P3012,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp2031,P3013,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1308,P3014,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1378,P3015,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1293,P3016,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1414,P3017,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1423,P3018,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1467,P3019,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1377,P3020,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1473,P3021,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1469,P3023,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp2029,P3026,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1394,P3027,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1300,P3028,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1369,P3029,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1374,P3030,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1325,P3031,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1400,P3032,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1329,P3034,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1365,P3035,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1313,P3037,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1477,P3038,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1344,P3042,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1290,P3043,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1390,P3044,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp2030,P3048,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1341,P3049,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1355,P3051,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1315,P3052,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1418,P3053,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1408,P3054,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1480,P3055,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1334,P3056,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1349,P3057,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1460,P3059,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1321,P3060,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1350,P3062,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1382,P3063,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1463,P3064,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1386,P3066,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp1427,P3067,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp149,P3068,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp208,P3069,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp152,P3070,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp159,P3071,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp162,P3072,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp2034,P3080,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp173,P3081,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp141,P3082,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp146,P3083,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp126,P3084,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp39,P3085,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp177,P3086,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp598,P3150,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp622,P3151,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp600,P3152,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp621,P3155,ICT--POINT,NO,ict_sym_3.smb
sht2.cmp603,P3156,ICT--POINT,NO,ict_sym_3.smb
sht3.cmp128,P3160,ICT--POINT,NO,ict_sym_3.smb
sht3.cmp59,P3162,ICT--POINT,NO,ict_sym_3.smb
sht3.cmp44,P3163,ICT--POINT,NO,ict_sym_3.smb
sht3.cmp102,P3165,ICT--POINT,NO,ict_sym_3.smb
sht3.cmp27,P3166,ICT--POINT,NO,ict_sym_3.smb
sht3.cmp38,P3167,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp2032,P3170,ICT--POINT,NO,ict_sym_3.smb
sht1.cmp2033,P3171,ICT--POINT,NO,ict_sym_3.smb
sht4.cmp3530,P3173,ICT--POINT,NO,ict_sym_3.smb
sht4.cmp3559,P3175,ICT--POINT,NO,ict_sym_3.smb
sht4.cmp3558,P3176,ICT--POINT,NO,ict_sym_3.smb
sht3.cmp120,P3191,ICT--POINT,NO,ict_sym_3.smb
sht3.cmp109,P3192,ICT--POINT,NO,ict_sym_3.smb
sht3.cmp40,P3193,ICT--POINT,NO,ict_sym_3.smb
